name,kind,lat,lon,province/city
Khách Sạn D'annam,hostel,21.0332291,105.8502009,Hà Nội
phở cuốn,information,21.0459833,105.8410576,Hà Nội
Tony house hostel,hostel,21.0672179,105.8115302,Hà Nội
Khách Sạn Hanoi Buddy Inn,hotel,21.0339204,105.8486352,Hà Nội
Khách Sạn 55,apartment,21.0265826,105.8445127,Hà Nội
Nhà ông bà Viễn,hostel,20.9930611,105.7927198,Hà Nội
Nhà a Thận HN,hostel,21.0250694,105.7965584,Hà Nội
May Flower,hotel,21.0370283,105.848014,Hà Nội
Tượng Đức Mẹ,memorial,21.0289049,105.8493496,Hà Nội
Phòng Trưng Bày Green Palm,gallery,21.0323859,105.8505481,Hà Nội
@HOME,hotel,21.0365304,105.8283403,Hà Nội
Binh Minh Jazz Club,attraction,21.0240162,105.8583591,Hà Nội
ハッピーハウス,guest_house,21.0340127,105.8521938,Hà Nội
Khách Sạn Chân Cầm,hotel,21.0302872,105.8484761,Hà Nội
Tượng thiền sư Lý Vạn Hạnh,artwork,21.1379255,105.9829214,Hà Nội
Joye Hotel,hotel,21.0347504,105.8518391,Hà Nội
Shendo’s Penthouse,hostel,21.0293399,105.8378576,Hà Nội
Toà nhà Lancaster,apartment,21.0290289,105.8236403,Hà Nội
Lăng Hai,tomb,21.0957165,105.9601267,Hà Nội
Lăng Cả,tomb,21.0956814,105.9607972,Hà Nội
Hanoi Little Town,hotel,21.0370945,105.8485393,Hà Nội
Khách Sạn & Căn Hộ Maiza,apartment,21.05176,105.8380831,Hà Nội
VĩnhAn’s House,apartment,21.0399331,105.7734737,Hà Nội
Phòng khép kín,hostel,21.022849,105.8613124,Hà Nội
Khách Sạn Backy,hostel,21.0336279,105.8550515,Hà Nội
Khách Sạn Mỹ Vân,hotel,21.0179262,105.8544434,Hà Nội
Khách Sạn Hằng My,hotel,21.032496,105.8492523,Hà Nội
Khách Sạn Green House,hostel,21.021668,105.8622819,Hà Nội
NHÀ HUỆ 37,motel,20.9990393,105.8039612,Hà Nội
Khách Sạn Hanoi Lavender,hotel,21.0285285,105.843651,Hà Nội
Information desk,information,21.2146151,105.8029826,Hà Nội
Khách Sạn Kalon,hotel,21.0115753,105.8588794,Hà Nội
Nhà Khách Mia House,apartment,21.0230265,105.8475813,Hà Nội
Zody House,apartment,21.0327558,105.8435715,Hà Nội
Panasonic Nanoco Studio Gallery,artwork,21.0041927,105.8178891,Hà Nội
Khách Sạn Lemon,hotel,21.0419661,105.8437014,Hà Nội
Khách Sạn Boss Legend,hotel,21.0322493,105.8548553,Hà Nội
Tượng Phật,artwork,20.9476333,105.8708976,Hà Nội
Serenity Villa,hotel,21.029997,105.848361,Hà Nội
Nhà truyền thống,memorial,20.9459866,105.8714064,Hà Nội
Khách Sạn Banana Inn,hostel,21.0349556,105.850871,Hà Nội
Khách Sạn Conifer Grand,hotel,21.0289149,105.8482786,Hà Nội
Phòng Tranh Gia Bảo,artwork,21.0333537,105.851999,Hà Nội
Queen Hotel,hotel,21.0294309,105.8484873,Hà Nội
Phòng Tranh Đương Đại Cá Lăng Toàn Thắng,artwork,21.0249991,105.8620251,Hà Nội
Nhà Khách Hồng Gia Tuệ,guest_house,21.0348362,105.8512107,Hà Nội
Khách Sạn Hanoi High Five,hostel,21.0335662,105.8547989,Hà Nội
22land Residence Hotel,hotel,21.0303106,105.8473701,Hà Nội
Abandoned Waterpark,attraction,21.0063065,105.8563186,Hà Nội
Nhà nghỉ Ánh Dương,motel,21.0221274,105.8390859,Hà Nội
Nha me,chalet,20.986188,105.8783844,Hà Nội
Chân Tảng Bằng Đá Thời Lý - Trần,information,21.0371007,105.8388325,Hà Nội
Điện Kính Thiên,ruins,21.0367885,105.8404345,Hà Nội
Nền Điện Kính Thiên,information,21.0365149,105.8402386,Hà Nội
Lư,artwork,21.0362519,105.8403455,Hà Nội
Rồng đá,attraction,21.036493,105.8403803,Hà Nội
Nhà nghỉ Sao Việt,motel,21.1162276,105.9744099,Hà Nội
Quan Âm Từ Bi,artwork,21.035715,105.8334257,Hà Nội
Cây ngọc lan,tree,21.0378129,105.8342171,Hà Nội
Pinky House,apartment,21.0148139,105.8228304,Hà Nội
OYO 210 Saki Hotel,hotel,21.0329883,105.7875764,Hà Nội
Cây Đa Cổ Thụ,tree,21.0372815,105.8211581,Hà Nội
Mộ Linh Mục Trần Ngọc Liễn,tomb,21.0642968,105.7810101,Hà Nội
Trạm tin phường Hàng Mã,information,21.0380401,105.8476476,Hà Nội
Phù điêu Hà Nội mùa đông năm 1946,artwork,21.0382201,105.848983,Hà Nội
Nghi môn,artwork,21.0273914,105.8353999,Hà Nội
huyện lục ye,artwork,21.1084042,105.9988298,Hà Nội
Khu Thái Học,information,21.0296363,105.8361363,Hà Nội
Thánh Paul,artwork,21.0309309,105.8357351,Hà Nội
Khách Sạn HC Old Quarter View House,hotel,21.0285134,105.8481091,Hà Nội
Khách Sạn Halley,hostel,21.0325766,105.8503083,Hà Nội
nhà riêng mr Thành,apartment,20.9477213,105.6854654,Hà Nội
V.I. Lê-nin,artwork,21.0316964,105.8393875,Hà Nội
Đài Liệt Sĩ Phường Bồ Đề,memorial,21.0380946,105.8716574,Hà Nội
Đài Tưởng Niệm Liệt Sĩ,memorial,21.0485554,105.8853789,Hà Nội
Bia Tưởng Niệm Liệt Sĩ,memorial,21.0562808,105.8647701,Hà Nội
Khách Sạn Dragon,hotel,21.035148,105.7714799,Hà Nội
Khách Sạn Hoàng Anh,hotel,21.0357833,105.7716425,Hà Nội
Khách Sạn A25,hotel,21.0400754,105.8448084,Hà Nội
Khách Sạn A25,hotel,21.0512205,105.8411459,Hà Nội
Khách Sạn Adamas Hanoi,hotel,21.0421795,105.8455937,Hà Nội
Khách Sạn Hải Nam,hotel,21.0419654,105.8468758,Hà Nội
Thang Long Espana Hotel,hotel,21.0422934,105.8451417,Hà Nội
nhà thờ tổ họ lê,apartment,21.0824728,105.8542617,Hà Nội
SkyLark Hotel,hotel,21.0399953,105.8452644,Hà Nội
Nhà,apartment,21.0722691,105.9052709,Hà Nội
Khách Sạn & Căn Hộ Newstyle,hotel,21.0111646,105.8083433,Hà Nội
Nhà chú Tễu,motel,21.1405896,105.784912,Hà Nội
Khách Sạn Hestia Legend,hotel,21.041453,105.8449333,Hà Nội
Tam hotel,hotel,21.0453769,105.8412648,Hà Nội
Khách Sạn A25,hotel,21.0456555,105.8420458,Hà Nội
Khách Sạn Bảo Sơn Gold,hotel,21.0460589,105.8421231,Hà Nội
Nhà Khách Happy Feet,hostel,21.0353391,105.8523831,Hà Nội
Bảo tàng Thiên nhiên Việt Nam,museum,21.0480728,105.8005373,Hà Nội
Lotte Hotel Hanoi,hotel,21.0321679,105.8124934,Hà Nội
Tượng Louis Pasteur,artwork,21.0143584,105.8594862,Hà Nội
Tượng Alexandre Yersin,monument,21.0134954,105.8606269,Hà Nội
Sunway Hanoi,hotel,21.0162522,105.8571655,Hà Nội
Khách Sạn Âu Cơ Art Classic,hotel,21.0295393,105.8481716,Hà Nội
Viện Bảo Tàng Vũ Khí,museum,21.0676123,105.8812719,Hà Nội
Palm Artspace,gallery,20.9534431,105.9436858,Hà Nội
Khách Sạn An Phú 1,hotel,21.0299774,105.7750391,Hà Nội
Khách Sạn An Phú 2,hotel,21.0301758,105.7753454,Hà Nội
Khách Sạn La Maison D'orient,hotel,21.0298354,105.8485193,Hà Nội
Khách Sạn An Phú 3,hotel,21.0291122,105.7755266,Hà Nội
Khu Nội Trú Lưu Học Sinh Lào - Trường Đại Học SP TDTT Hà Nội,hostel,20.9355795,105.7099787,Hà Nội
Song S,guest_house,21.034145,105.8451236,Hà Nội
Khách Sạn & Spa Acoustic,hotel,21.0276503,105.8446362,Hà Nội
Nhà nghỉ Huyền Trang,hostel,21.0348971,105.7895133,Hà Nội
Cây bồ đề,tree,21.0360245,105.8336952,Hà Nội
Khai Quật Khảo Cổ Học Phía Sau Đoan Môn,information,21.035328,105.840192,Hà Nội
Khu Vực Di Tích Điện Kính Thiên,information,21.0361615,105.8406672,Hà Nội
Hầm D67,information,21.0372831,105.8404393,Hà Nội
Doan Mon Relic Area,information,21.0349098,105.8398604,Hà Nội
Chuông,artwork,21.0361963,105.8406438,Hà Nội
Nhà Con Rồng,information,21.0366492,105.8403384,Hà Nội
Khu Trung Tâm Hoàng Thánh Thăng Long,information,21.0335922,105.8396342,Hà Nội
Di Tích Đoan Môn,information,21.0348877,105.8401503,Hà Nội
Thềm rồng,information,21.0363507,105.8403432,Hà Nội
Nhà D67,information,21.0372399,105.8405158,Hà Nội
Núi Găng,peak,20.8037507,105.6481469,Hà Nội
Núi Cửa Đền,peak,20.818072,105.6471491,Hà Nội
Núi Sáo,peak,20.8287217,105.6443059,Hà Nội
Khách Sạn & Spa Alise,hotel,21.0304675,105.8564879,Hà Nội
Khách Sạn Prince II,hotel,21.0348148,105.8511981,Hà Nội
Khách Sạn Buffalo,hostel,21.0347401,105.851285,Hà Nội
Khách Sạn Light,hotel,21.0197709,105.8622336,Hà Nội
The Q Boutique,hotel,21.0346916,105.8542148,Hà Nội
Khách Sạn Á Đông,hotel,21.0348414,105.8515157,Hà Nội
Khách Sạn A25,hotel,21.0347222,105.8514189,Hà Nội
Parkside Sunline Hotel,hotel,21.008392,105.8472847,Hà Nội
Khách Sạn Hanoi Elpis,hotel,21.0318801,105.8556062,Hà Nội
340-342 Trần Khát Chân,hotel,21.0093405,105.8582953,Hà Nội
Nhà nghỉ An Phú,hotel,21.0505917,105.7828337,Hà Nội
Khách Sạn Lucky 3,hotel,21.0300647,105.8469646,Hà Nội
Khách Sạn Lucky,hotel,21.031145,105.8491386,Hà Nội
Khách Sạn Church Boutique,hotel,21.0315287,105.8496467,Hà Nội
Khách Sạn Lavender Old Quarter,hotel,21.0352883,105.845912,Hà Nội
Khách Sạn La Cascada House,hotel,21.0395688,105.8494053,Hà Nội
Silk Queen Hotel,hotel,21.0315778,105.849374,Hà Nội
Tabalo Hostel,hostel,21.0359005,105.8496943,Hà Nội
Smile Homestay & Hostel,hostel,21.0294343,105.8482727,Hà Nội
Khách Sạn Charming,hotel,21.0332502,105.8479433,Hà Nội
Nhà Khách Hanoi Camila,guest_house,21.0345847,105.8475088,Hà Nội
Viet Family Homestay,guest_house,21.0354203,105.8475027,Hà Nội
Khách Sạn Cozy,hotel,21.0388162,105.8463983,Hà Nội
RedDoorz @ Tong Duy Tan,hostel,21.0292875,105.8436695,Hà Nội
Nhà Ngì Húóng Giang,guest_house,20.971416,105.8388318,Hà Nội
Tượng đài Sinh viên lên đường bảo vệ Tổ quốc,memorial,21.0062067,105.8426706,Hà Nội
Tram Mountain,peak,20.9406351,105.6951619,Hà Nội
Đài tưởng niệm liệt sĩ phường Kim Liên,monument,21.0087758,105.8365455,Hà Nội
Thung lũng hoa Hồ Tây,attraction,21.0743999,105.8197632,Hà Nội
"nhom6,T01-29,nhà trọ",hostel,21.0773057,105.7741765,Hà Nội
"nhom6,T01-20, nhà trọ",hostel,21.0765259,105.7725839,Hà Nội
"nhom6,T01-28, nhà trọ",hostel,21.0773152,105.7743502,Hà Nội
"nhom6,T01-18, nhà trọ",hostel,21.0770022,105.7733783,Hà Nội
"nhom6,T01-30, nhà trọ",hostel,21.07725,105.7740262,Hà Nội
Trung tâm đào tạo kế toán Global Training,tomb,21.0722816,105.7727841,Hà Nội
Thanh Tùng,chalet,21.0656671,105.7621874,Hà Nội
nhà ở,hostel,21.087221,105.7795809,Hà Nội
nhà ở,hostel,21.0873589,105.7797473,Hà Nội
nhà ở,hostel,21.0873187,105.7798397,Hà Nội
nhà ở,hostel,21.0873963,105.7794207,Hà Nội
nhà ở,hostel,21.0872555,105.7799291,Hà Nội
nhà ở,hostel,21.0871893,105.7799629,Hà Nội
nhà ở,hostel,21.0871548,105.7800769,Hà Nội
nhà ở,hostel,21.087083,105.7797011,Hà Nội
nhà ở,hostel,21.0870772,105.7798952,Hà Nội
nhà ở,hostel,21.0870082,105.779584,Hà Nội
nhà ở,hostel,21.0868559,105.7801509,Hà Nội
nhà ở,hostel,21.0872564,105.779441,Hà Nội
nhà ở,hostel,21.087054,105.7780042,Hà Nội
nhà ở,hostel,21.08703,105.7780789,Hà Nội
nhà ở,hostel,21.0869625,105.7782144,Hà Nội
nhà ở,hostel,21.0868448,105.7778571,Hà Nội
nhà ở,hostel,21.0869167,105.7776866,Hà Nội
Nhà nghỉ Thủy Tiên,chalet,21.0834509,105.7750455,Hà Nội
GR07 - Cây nhãn 1,tree,21.0686603,105.7614815,Hà Nội
Cây vải,tree,21.0686624,105.7610454,Hà Nội
Cây nhãn,tree,21.0679195,105.7613534,Hà Nội
Cây cảnh,tree,21.0678884,105.7610375,Hà Nội
Cây cảnh,tree,21.0678246,105.7610724,Hà Nội
Cây bàng,tree,21.0677713,105.7611235,Hà Nội
Cây bàng,tree,21.0677878,105.7613419,Hà Nội
Cây cau,tree,21.0676831,105.7615291,Hà Nội
Nhà khách 2,guest_house,21.0677201,105.7612038,Hà Nội
Cây bàng,tree,21.0682008,105.7615484,Hà Nội
Cây bàng,tree,21.0683301,105.7615439,Hà Nội
TVC Men's Clothing,cave_entrance,20.9456347,105.9377254,Hà Nội
Tập thể 829,,20.9716632,105.7946049,Hà Nội
Nhà Văn Hóa Thôn Hương trầm,,21.1689544,105.8943227,Hà Nội
Khách Sạn Hana,hotel,21.036281,105.8082493,Hà Nội
Đài Tưởng Niệm Liệt Sĩ Phường Phương Canh,monument,21.0346944,105.7396745,Hà Nội
Khu Nhà Ở Bộ Quốc Phòng,hostel,21.0319495,105.8922913,Hà Nội
Thủy đình làng Trường Lâm,attraction,21.0562674,105.8955179,Hà Nội
Bảo tàng Pháo binh,museum,21.0385013,105.8081236,Hà Nội
Khu Sinh Thái Thiên Phú Lâm,,21.2904347,105.7897114,Hà Nội
Khách Sạn New Sky Airport,hotel,21.2148821,105.7813644,Hà Nội
Khách Sạn Anatole Hà Nội,hotel,21.0281503,105.8497388,Hà Nội
Khách Sạn Solaria Hà Nội,hotel,21.0301863,105.8504246,Hà Nội
Khách Sạn - Căn Hộ Bảo Hùng,hotel,21.0334194,105.7880569,Hà Nội
Khách sạn La Siesta Premium,hotel,21.0331348,105.8539771,Hà Nội
Trái Đất,artwork,20.9877015,105.9414793,Hà Nội
Khách Sạn Hoa Dương,hotel,21.0338425,105.8552115,Hà Nội
Charming Moon Hotel,hotel,21.0332723,105.8518686,Hà Nội
Khu tập thể 23B Hàng Tre,hostel,21.0321451,105.8556616,Hà Nội
Khách Sạn Airbnb,hotel,21.0331144,105.8445743,Hà Nội
Le Jardin Hotel & Spa,hotel,21.0430496,105.8438519,Hà Nội
The Nest Homestay,guest_house,20.9896807,105.8147173,Hà Nội
Peridot Grand Luxury Boutique Hotel,hotel,21.0330476,105.8462971,Hà Nội
Trung tâm Tinh hoa làng nghề Việt,museum,20.9730809,105.916267,Hà Nội
Somerset Hoa Binh Hanoi,hotel,21.0465195,105.7950819,Hà Nội
KS HANOI,chalet,21.0376376,105.8470934,Hà Nội
Bác Hồ - Bác Tôn,artwork,21.0111944,105.8424821,Hà Nội
Đàn Xã Tắc,archaeological_site,21.0180195,105.8299531,Hà Nội
Leah Silk Hotel,hotel,21.030623,105.8482726,Hà Nội
Hai Bay,hotel,21.0308515,105.8485437,Hà Nội
Anova Hotel,hotel,21.2045086,105.8296141,Hà Nội
Mina Hotel & Spa,hotel,21.0361526,105.8517615,Hà Nội
Tượng đài Công an Nhân dân,memorial,21.0168986,105.8469442,Hà Nội
Nhà anh Thanh,apartment,21.0833546,105.7704924,Hà Nội
Phố Sách Hà Nội,attraction,21.0249297,105.8478548,Hà Nội
Khách sạn Grand Plaza Hanoi,hotel,21.0074185,105.7968704,Hà Nội
Hotel Hoàng Thắng,hotel,20.985829,105.884038,Hà Nội
Aira Boutique Hotel,hotel,21.0306236,105.8418157,Hà Nội
Nguyễn Trãi,monument,20.9727763,105.7815108,Hà Nội
Bendecir Hotel & Spa,hotel,21.0312405,105.8555918,Hà Nội
Western Skyline Hotel,hotel,21.0035223,105.7804708,Hà Nội
The Noble Swan Hotel & Spa,hotel,21.0302329,105.8479992,Hà Nội
Tượng Hồ Chí Minh,artwork,21.0448396,105.7896458,Hà Nội
Nhà nghỉ 18,chalet,21.0804047,105.7732536,Hà Nội
nhà nghỉ Thùy Anh,chalet,21.0803406,105.7731999,Hà Nội
Nhà trọ 68,hostel,21.0810981,105.7722487,Hà Nội
Nhà trọ Nam Anh,hostel,21.0806239,105.7722737,Hà Nội
Paragon,hotel,21.2189594,105.7830978,Hà Nội
nhà tập thể,hostel,21.0734007,105.774611,Hà Nội
Khách sạn Lieber,hotel,20.9699561,105.7854278,Hà Nội
Hanoi Aria Central Hotel & Spa,hotel,21.0268455,105.8416146,Hà Nội
Feliz hostel,hostel,21.0338255,105.8527109,Hà Nội
Tượng Quan Thế Âm,artwork,21.03218,105.946206,Hà Nội
Top Floor Hostel,hostel,21.0277295,105.8451111,Hà Nội
Luxury Airport Hotel Noibai,hotel,21.1982769,105.83269,Hà Nội
Nhà Phố Hà Nội 437 Hồng Hà Sinsoledad,hotel,21.03648,105.8542595,Hà Nội
The Bloom,hotel,21.032962,105.7874104,Hà Nội
Tượng Nguyên Phi Ỷ Lan,memorial,21.000473,105.9680689,Hà Nội
Nghi Môn,city_gate,21.0003676,105.9683236,Hà Nội
Khu khảo cổ,archaeological_site,21.000814,105.9688638,Hà Nội
Làng giang Phù Yên,attraction,20.9059837,105.6465455,Hà Nội
Làng nghề dát vàng Kiêu Kỵ,attraction,20.9827715,105.953726,Hà Nội
Làng lụa La Phù,attraction,20.9783903,105.7317022,Hà Nội
Làng tiện gỗ Nhị Khê,attraction,20.89621,105.8379955,Hà Nội
Đình làng Tự Nhiên,attraction,20.8634559,105.9185044,Hà Nội
Đền Đại Lộ,attraction,20.9090748,105.8926442,Hà Nội
Làng nón Chuông,attraction,20.8319703,105.760651,Hà Nội
Làng quạt và lồng chim Can Hoạch,attraction,20.8104603,105.7782026,Hà Nội
Làng tre Yên Kiện,attraction,20.9279079,105.633816,Hà Nội
Làng mộc Áng Phao,attraction,20.8043906,105.7670815,Hà Nội
đình Lỗ Hạnh,artwork,21.2851507,105.9973226,Hà Nội
Đền thờ nguyên phi Ỷ Lan,attraction,21.0004912,105.9681829,Hà Nội
Làng điêu khắc gỗ Dư Dụ,attraction,20.8679575,105.8185921,Hà Nội
Làng thêu ren Quất Động,attraction,20.8413504,105.8777725,Hà Nội
đền Đại Lộ,attraction,20.8787348,105.9155355,Hà Nội
Làng mây tre đan Phú Vinh,attraction,20.9364693,105.6475969,Hà Nội
Đền Gióng Phù Đổng,attraction,21.0553833,105.9613045,Hà Nội
Làng sơn mài Hạ Thái,attraction,20.9033168,105.8666987,Hà Nội
Làng điêu khắc và sản xuất đồ Mỹ nghệ bằng sừng Thụy Ứng,attraction,20.874175,105.8407791,Hà Nội
đền Chử Đồng Tử,attraction,20.8698006,105.9210353,Hà Nội
đình Vạn Xuân,artwork,21.1101015,105.6887283,Hà Nội
đình Hạ Hiệp,artwork,21.060832,105.6412815,Hà Nội
đình Thạch Lỗi,artwork,21.2172807,105.7666617,Hà Nội
đình Bạch Trữ,artwork,21.226716,105.6782991,Hà Nội
đình Thượng Cung,artwork,20.8563294,105.8240546,Hà Nội
đình Xuân Trạch,artwork,21.0819685,105.8549093,Hà Nội
đình Canh Nậu,artwork,21.0545099,105.6166554,Hà Nội
đền Khoái Châu,artwork,20.8809028,105.9291704,Hà Nội
Drift Backpackers Hostel,hostel,21.028807,105.8485993,Hà Nội
Le Jardin Haute Courture,hotel,21.0431314,105.8433319,Hà Nội
Madelise Palace Hotel,hotel,21.035517,105.850451,Hà Nội
Trang Trang Hotel,hotel,21.0325862,105.8530341,Hà Nội
Tryst Apartment Hotel,hotel,21.0425731,105.844567,Hà Nội
Re Hostel,hostel,21.0334942,105.85258,Hà Nội
San Grand Hotel,hotel,21.0327824,105.8529466,Hà Nội
Garden Golf,hotel,21.0421931,105.8429991,Hà Nội
Hotel 64,hotel,21.0433828,105.842985,Hà Nội
Aviary Hanoi Hotel,hotel,21.0334289,105.8523436,Hà Nội
Hang Ma,attraction,21.0367086,105.8485074,Hà Nội
Mia’s Hoàn Kiêm,guest_house,21.0316787,105.8459293,Hà Nội
Hanowood Homestay,hostel,21.0210019,105.8468208,Hà Nội
Bác Hồ và Chiến dịch Biên giới 1950,artwork,21.045227,105.8018656,Hà Nội
Tượng Chu Văn An,artwork,21.0428164,105.831713,Hà Nội
"""Chung tay bảo vệ môi trường""",artwork,21.0350359,105.8368565,Hà Nội
Tượng đài hoa sen,artwork,21.042255,105.8356767,Hà Nội
Cắm trại chân cầu NT,camp_site,21.0878006,105.8210713,Hà Nội
TRại Hoa Bích Thuyên,wood,20.9330709,105.903055,Hà Nội
Vườn Hoa Quý Tuyết,wood,20.931407,105.9066369,Hà Nội
Vườn Cây Thạch Thảo,wood,20.9303642,105.9105312,Hà Nội
Holiday Suites Hotel&Spa,hotel,21.0367433,105.8523734,Hà Nội
Tượng đài Hồ Chí Minh,artwork,21.0666497,105.8751988,Hà Nội
Cổng làng Phượng Vũ,yes,20.8006509,105.8550389,Hà Nội
Cây cô đơn,tree,21.0577392,105.8190858,Hà Nội
Suddha Boutique Hotel,hotel,21.0296316,105.848958,Hà Nội
Đài tưởng niệm liệt sĩ phường Phúc Lợi,memorial,21.0419097,105.9271755,Hà Nội
José Martí,artwork,21.0215133,105.8577557,Hà Nội
Beryl Signature Hotel and Travel,hotel,21.0288522,105.8462316,Hà Nội
Golden Legend Diamond Hotel,hotel,21.0302537,105.848142,Hà Nội
L7 Hotels by Lotte West Lake Hanoi,hotel,21.0748062,105.8123756,Hà Nội
Lotte World Aquarium,aquarium,21.0757951,105.8125879,Hà Nội
Xác máy bay B52,attraction,21.0379386,105.8270934,Hà Nội
nhà trọ 1,hostel,21.0707166,105.7739298,Hà Nội
nhà trọ 2,hostel,21.0706371,105.7739412,Hà Nội
nhà trọ 3,hostel,21.070649,105.7737921,Hà Nội
nhà trọ 3,hostel,21.0705616,105.7739384,Hà Nội
nhà trọ 4,hostel,21.0703208,105.7739375,Hà Nội
nhà trọ 5,hostel,21.0702886,105.7738349,Hà Nội
nhà trọ 6,hostel,21.0703127,105.7737302,Hà Nội
nhà trọ 8,hostel,21.0702946,105.7736201,Hà Nội
nhà trọ 9,hostel,21.0707543,105.7735493,Hà Nội
nhà trọ 10,hostel,21.0706902,105.7731225,Hà Nội
nhà trọ 11,hostel,21.0707486,105.7732781,Hà Nội
nhà trọ 12,hostel,21.0706447,105.7733231,Hà Nội
nhà trọ 13,hostel,21.0708449,105.7731702,Hà Nội
nhà trọ 14,hostel,21.0708526,105.7734405,Hà Nội
nhà trọ 15,hostel,21.0704809,105.7734346,Hà Nội
nhà trọ 16,hostel,21.0733749,105.7738391,Hà Nội
nhà trọ 17,hostel,21.0733878,105.7740274,Hà Nội
nhà trọ 18,hostel,21.0732685,105.7740326,Hà Nội
nhà trọ 19,hostel,21.073586,105.7740188,Hà Nội
nhà trọ 20,hostel,21.0738024,105.7740117,Hà Nội
nhà trọ 21,hostel,21.0736858,105.7744095,Hà Nội
nhà trọ 22,hostel,21.0735243,105.7740661,Hà Nội
nhà trọ 23,hostel,21.0735243,105.7741288,Hà Nội
nhà trọ 24,hostel,21.0752383,105.7738092,Hà Nội
nhà trọ 25,hostel,21.0752866,105.7738969,Hà Nội
nhà trọ 26,hostel,21.0754261,105.7738984,Hà Nội
nhà trọ 27,hostel,21.0756072,105.7739544,Hà Nội
nhà trọ 28,hostel,21.0759478,105.7737977,Hà Nội
nhà trọ 29,hostel,21.0758419,105.773746,Hà Nội
Núi Đền,peak,21.2876414,105.8223183,Hà Nội
The Lapis Hotel,hotel,21.0196877,105.8559604,Hà Nội
Đình Chùa Vàng,memorial,21.0348324,105.9393792,Hà Nội
Tượng Quan Thế Âm,artwork,21.0349502,105.9394391,Hà Nội
Royal Hotel II,hotel,21.0078738,105.7308686,Hà Nội
Đài tưởng niệm liệt sỹ Dịch Vọng Hậu,monument,21.0312557,105.7871724,Hà Nội
Hanoi Central Star,guest_house,21.0371777,105.8484718,Hà Nội
Blue Gallery,gallery,21.0249365,105.8556143,Hà Nội
Thông tin Du lịch Hà Nội,information,21.0239139,105.8570305,Hà Nội
Golden Silk Hotel,hotel,21.0314609,105.8493899,Hà Nội
Thuyền Grand Khổng Lồ,attraction,20.9551852,105.9791132,Hà Nội
Quầy thông tin và bán vé,information,20.9570895,105.983128,Hà Nội
Quầy thông tin và bán vé,information,20.9536952,105.9759838,Hà Nội
Công viên Bella,,20.9541097,105.9776201,Hà Nội
Tháp Đồng Hồ,attraction,20.9573147,105.9830321,Hà Nội
Azumaya Linh Lang,hotel,21.0364602,105.8104645,Hà Nội
Đài tưởng niệm liệt sĩ phường Lê Đại Hành,monument,21.0139917,105.8493943,Hà Nội
Kỉ niệm 25 năm trường,artwork,21.0420124,105.787458,Hà Nội
Nhà nghỉ Minh Vũ,hostel,21.0453466,105.7845821,Hà Nội
Nhà nghỉ Thủy Tiên,hostel,21.0457341,105.7844441,Hà Nội
Nhà nghỉ Sao Mai,hostel,21.0450362,105.7846101,Hà Nội
Nhà nghỉ Hạ Vy 2,hostel,21.0447268,105.785526,Hà Nội
Nhà nghỉ Nhuệ Giang,hostel,21.0446009,105.7857891,Hà Nội
Nhà nghỉ Đại Dương,hostel,21.0444944,105.7861678,Hà Nội
Nhà nghỉ Đình Phùng,hostel,21.0443369,105.7859323,Hà Nội
Nhà nghỉ Hải Yến,hostel,21.0443874,105.7846306,Hà Nội
Smart Homestay,apartment,21.0436539,105.7850217,Hà Nội
Nhà nghỉ Hoa Hồng,hostel,21.0424022,105.7872974,Hà Nội
NNT Hotel,hotel,21.0422792,105.7869705,Hà Nội
Hotel An Hưng,hotel,21.0441975,105.7861397,Hà Nội
Nhà nghỉ Sơn Thuỷ,hostel,21.0441967,105.7860589,Hà Nội
HANA Stay,hotel,21.0427389,105.7870023,Hà Nội
Thầy Nguyễn Bỉnh Khiêm,artwork,21.0420185,105.7876603,Hà Nội
Các nhà khoa học vĩ đại,artwork,21.0417869,105.7879517,Hà Nội
Nhà nghỉ Minh Hà,hostel,21.0434583,105.7860567,Hà Nội
Nhà nghỉ Quang Vinh,hostel,21.0434049,105.7860048,Hà Nội
Nhà nghỉ Hạ Vy,hostel,21.0455221,105.7846706,Hà Nội
Minh Long Hotel,hostel,21.0449513,105.7860471,Hà Nội
Nhà nghỉ Hoa Quỳnh,hostel,21.0456828,105.7858379,Hà Nội
Tượng Chủ Tịch Hồ Chí Minh,artwork,21.0424198,105.7855894,Hà Nội
Mai Villa,hostel,21.042411,105.7865747,Hà Nội
Nhà nghỉ Mai Xuân,hostel,21.0450759,105.7835132,Hà Nội
Giáo sư Lê Văn Thiêm,artwork,21.0372292,105.7835749,Hà Nội
Giáo sư Đặng Thai Mai,artwork,21.0372398,105.7830885,Hà Nội
Au Coeur d'Hanoi Hotel,hotel,21.032385,105.8537954,Hà Nội
The Song Serviced Apartment,apartment,21.014531,105.8497218,Hà Nội
Ngọc Linh Hotel,hotel,21.0141617,105.8503075,Hà Nội
ZEDD HOTEL HA NOI,hotel,21.0104971,105.7976913,Hà Nội
Khách sạn Seoul,hotel,21.0095995,105.7958703,Hà Nội
Cối xay nước,attraction,21.040142,105.7989211,Hà Nội
50 năm giải phóng thủ đô,memorial,21.0404313,105.7972331,Hà Nội
Ford Long Biên,cave_entrance,21.0529397,105.8906704,Hà Nội
Bè Cá Tuấn Anh,information,21.0915886,105.797451,Hà Nội
